user,date,rawContent,user_location,verified,followers,created,named_entities,links,hashtags,mentions
"{'username': 'Mounika_3_3', 'id': 1490892061201301504, 'displayname': 'Mounika', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 2, 8, 3, 35, 56, tzinfo=datetime.timezone.utc), 'followersCount': 7, 'friendsCount': 6, 'statusesCount': 1192, 'favouritesCount': 581, 'listedCount': 0, 'mediaCount': 3, 'location': 'Andhra Pradesh, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1490939941483737088/hBrZxWtQ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1490892061201301504/1644302756', 'label': None}",2022-12-26 13:21:25+00:00,boycott yrkkh,"Andhra Pradesh, India",False,7,2022-02-08 03:35:56+00:00,,,,
"{'username': 'Meekin23', 'id': 1488081767504363520, 'displayname': 'Le Ja Mujhe Sath Tere', 'rawDescription': 'Be happy', 'renderedDescription': 'Be happy', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 1, 31, 9, 29, 1, tzinfo=datetime.timezone.utc), 'followersCount': 23, 'friendsCount': 61, 'statusesCount': 12287, 'favouritesCount': 8022, 'listedCount': 0, 'mediaCount': 43, 'location': 'India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1581462118062178304/2I-NAMZG_normal.jpg', 'profileBannerUrl': None, 'label': None}",2022-12-26 13:21:04+00:00,sonishirv @imsonia_10 @kinzouelmire know #abhira #yrkkh boycott yrkkh end aarohi character,India,False,23,2022-01-31 09:29:01+00:00,AbhiRa #,,"#abhira,#yrkkh","@SonishiRV,@ImSonia_10,@kinzouelmire"
"{'username': 'Mounika_3_3', 'id': 1490892061201301504, 'displayname': 'Mounika', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 2, 8, 3, 35, 56, tzinfo=datetime.timezone.utc), 'followersCount': 7, 'friendsCount': 6, 'statusesCount': 1192, 'favouritesCount': 581, 'listedCount': 0, 'mediaCount': 3, 'location': 'Andhra Pradesh, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1490939941483737088/hBrZxWtQ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1490892061201301504/1644302756', 'label': None}",2022-12-26 13:21:03+00:00,boycott yrkkh,"Andhra Pradesh, India",False,7,2022-02-08 03:35:56+00:00,,,,
"{'username': 'Mounika_3_3', 'id': 1490892061201301504, 'displayname': 'Mounika', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 2, 8, 3, 35, 56, tzinfo=datetime.timezone.utc), 'followersCount': 7, 'friendsCount': 6, 'statusesCount': 1192, 'favouritesCount': 581, 'listedCount': 0, 'mediaCount': 3, 'location': 'Andhra Pradesh, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1490939941483737088/hBrZxWtQ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1490892061201301504/1644302756', 'label': None}",2022-12-26 13:20:31+00:00,boycott yrkkh,"Andhra Pradesh, India",False,7,2022-02-08 03:35:56+00:00,,,,
"{'username': 'Mounika_3_3', 'id': 1490892061201301504, 'displayname': 'Mounika', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 2, 8, 3, 35, 56, tzinfo=datetime.timezone.utc), 'followersCount': 7, 'friendsCount': 6, 'statusesCount': 1192, 'favouritesCount': 581, 'listedCount': 0, 'mediaCount': 3, 'location': 'Andhra Pradesh, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1490939941483737088/hBrZxWtQ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1490892061201301504/1644302756', 'label': None}",2022-12-26 13:20:01+00:00,boycott yrkkh,"Andhra Pradesh, India",False,7,2022-02-08 03:35:56+00:00,,,,
"{'username': 'Mounika_3_3', 'id': 1490892061201301504, 'displayname': 'Mounika', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 2, 8, 3, 35, 56, tzinfo=datetime.timezone.utc), 'followersCount': 7, 'friendsCount': 6, 'statusesCount': 1192, 'favouritesCount': 581, 'listedCount': 0, 'mediaCount': 3, 'location': 'Andhra Pradesh, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1490939941483737088/hBrZxWtQ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1490892061201301504/1644302756', 'label': None}",2022-12-26 13:19:43+00:00,boycott yrkkh,"Andhra Pradesh, India",False,7,2022-02-08 03:35:56+00:00,,,,
"{'username': 'PatedarSyed', 'id': 1314043806006738944, 'displayname': 'ALAUDDIN_10786', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2020, 10, 8, 3, 24, 38, tzinfo=datetime.timezone.utc), 'followersCount': 2, 'friendsCount': 59, 'statusesCount': 7, 'favouritesCount': 19, 'listedCount': 0, 'mediaCount': 6, 'location': 'Karnataka, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1500752286754095105/LZjxelpZ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1314043806006738944/1647676967', 'label': None}",2022-12-26 13:19:34+00:00,"empire 50 greatest actor time list, revealed . ye list sharukh khan ka naam aake boycott gang k pichhwade jalan ho rahi hai waise ye news 5 din purani hai par full viral hoke andhbhakton ko badi takleef de rahi hai andhbhakt karen karen kya jaye jaaye kaha","Karnataka, India",False,2,2020-10-08 03:24:38+00:00,EmpireKhanjalan hohai Waise ye5hai parandhbhakton kohai AndhbhaktKaren,https://t.co/AnjcsVscBI,,
"{'username': 'Mounika_3_3', 'id': 1490892061201301504, 'displayname': 'Mounika', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 2, 8, 3, 35, 56, tzinfo=datetime.timezone.utc), 'followersCount': 7, 'friendsCount': 6, 'statusesCount': 1192, 'favouritesCount': 581, 'listedCount': 0, 'mediaCount': 3, 'location': 'Andhra Pradesh, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1490939941483737088/hBrZxWtQ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1490892061201301504/1644302756', 'label': None}",2022-12-26 13:19:11+00:00,boycott yrkkh,"Andhra Pradesh, India",False,7,2022-02-08 03:35:56+00:00,,,,
"{'username': 'Mounika_3_3', 'id': 1490892061201301504, 'displayname': 'Mounika', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 2, 8, 3, 35, 56, tzinfo=datetime.timezone.utc), 'followersCount': 7, 'friendsCount': 6, 'statusesCount': 1192, 'favouritesCount': 581, 'listedCount': 0, 'mediaCount': 3, 'location': 'Andhra Pradesh, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1490939941483737088/hBrZxWtQ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1490892061201301504/1644302756', 'label': None}",2022-12-26 13:18:53+00:00,boycott yrkkh,"Andhra Pradesh, India",False,7,2022-02-08 03:35:56+00:00,,,,
"{'username': 'Bhattavakya', 'id': 255929604, 'displayname': 'यं Bhatta इत्यभिवदन्ति जना विनीतम्', 'rawDescription': 'An almost nothing active soul; \nfollows Krishna; \nengages with all...\n\n|| आ नो भद्राः क्रतवो यन्तु विश्वतः ||', 'renderedDescription': 'An almost nothing active soul; \nfollows Krishna; \nengages with all...\n\n|| आ नो भद्राः क्रतवो यन्तु विश्वतः ||', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2011, 2, 22, 9, 26, 34, tzinfo=datetime.timezone.utc), 'followersCount': 1358, 'friendsCount': 466, 'statusesCount': 31696, 'favouritesCount': 82728, 'listedCount': 5, 'mediaCount': 1037, 'location': 'Hyderabad, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1602888272052883456/qROBCeRc_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/255929604/1601305480', 'label': None}",2022-12-26 13:18:22+00:00,"develop attachment heritage dream, vulnerable become exploiters. give desire ""gata vaibhava"" element boycott even current temple government control. start vote free","Hyderabad, India",False,1358,2011-02-22 09:26:34+00:00,,,,
"{'username': 'Mounika_3_3', 'id': 1490892061201301504, 'displayname': 'Mounika', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 2, 8, 3, 35, 56, tzinfo=datetime.timezone.utc), 'followersCount': 7, 'friendsCount': 6, 'statusesCount': 1192, 'favouritesCount': 581, 'listedCount': 0, 'mediaCount': 3, 'location': 'Andhra Pradesh, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1490939941483737088/hBrZxWtQ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1490892061201301504/1644302756', 'label': None}",2022-12-26 13:18:02+00:00,itna toh hope hai mujhe abhimanyu seshayad maker itna nahi girega boycott yrkkh,"Andhra Pradesh, India",False,7,2022-02-08 03:35:56+00:00,hai mujhe abhimanyu se,,,
"{'username': 'Mounika_3_3', 'id': 1490892061201301504, 'displayname': 'Mounika', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 2, 8, 3, 35, 56, tzinfo=datetime.timezone.utc), 'followersCount': 7, 'friendsCount': 6, 'statusesCount': 1192, 'favouritesCount': 581, 'listedCount': 0, 'mediaCount': 3, 'location': 'Andhra Pradesh, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1490939941483737088/hBrZxWtQ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1490892061201301504/1644302756', 'label': None}",2022-12-26 13:16:59+00:00,boycott yrkkh,"Andhra Pradesh, India",False,7,2022-02-08 03:35:56+00:00,,,,
"{'username': 'ImSonia_10', 'id': 1063396769499922432, 'displayname': 'Sonia', 'rawDescription': 'Dil Apna Punjabi', 'renderedDescription': 'Dil Apna Punjabi', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2018, 11, 16, 11, 42, 1, tzinfo=datetime.timezone.utc), 'followersCount': 243, 'friendsCount': 12, 'statusesCount': 13462, 'favouritesCount': 3001, 'listedCount': 0, 'mediaCount': 1064, 'location': 'India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1490291647409762307/39nLd4AC_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1063396769499922432/1652604123', 'label': None}",2022-12-26 13:16:51+00:00,sonishirv @meekin23 @kinzouelmire u also experienced itmera 4 year ka experience hai boycott yrkkh doob maro dkp #yrkkh,India,False,243,2018-11-16 11:42:01+00:00,4 years,,#yrkkh,"@SonishiRV,@Meekin23,@kinzouelmire"
"{'username': 'Mounika_3_3', 'id': 1490892061201301504, 'displayname': 'Mounika', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 2, 8, 3, 35, 56, tzinfo=datetime.timezone.utc), 'followersCount': 7, 'friendsCount': 6, 'statusesCount': 1192, 'favouritesCount': 581, 'listedCount': 0, 'mediaCount': 3, 'location': 'Andhra Pradesh, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1490939941483737088/hBrZxWtQ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1490892061201301504/1644302756', 'label': None}",2022-12-26 13:16:37+00:00,boycott yrkkh,"Andhra Pradesh, India",False,7,2022-02-08 03:35:56+00:00,,,,
"{'username': 'Mounika_3_3', 'id': 1490892061201301504, 'displayname': 'Mounika', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 2, 8, 3, 35, 56, tzinfo=datetime.timezone.utc), 'followersCount': 7, 'friendsCount': 6, 'statusesCount': 1192, 'favouritesCount': 581, 'listedCount': 0, 'mediaCount': 3, 'location': 'Andhra Pradesh, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1490939941483737088/hBrZxWtQ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1490892061201301504/1644302756', 'label': None}",2022-12-26 13:16:27+00:00,boycott yrkkh,"Andhra Pradesh, India",False,7,2022-02-08 03:35:56+00:00,,,,
"{'username': 'Mounika_3_3', 'id': 1490892061201301504, 'displayname': 'Mounika', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 2, 8, 3, 35, 56, tzinfo=datetime.timezone.utc), 'followersCount': 7, 'friendsCount': 6, 'statusesCount': 1192, 'favouritesCount': 581, 'listedCount': 0, 'mediaCount': 3, 'location': 'Andhra Pradesh, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1490939941483737088/hBrZxWtQ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1490892061201301504/1644302756', 'label': None}",2022-12-26 13:16:16+00:00,boycott yrkkh,"Andhra Pradesh, India",False,7,2022-02-08 03:35:56+00:00,,,,
"{'username': 'Mounika_3_3', 'id': 1490892061201301504, 'displayname': 'Mounika', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 2, 8, 3, 35, 56, tzinfo=datetime.timezone.utc), 'followersCount': 7, 'friendsCount': 6, 'statusesCount': 1192, 'favouritesCount': 581, 'listedCount': 0, 'mediaCount': 3, 'location': 'Andhra Pradesh, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1490939941483737088/hBrZxWtQ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1490892061201301504/1644302756', 'label': None}",2022-12-26 13:15:58+00:00,boycott yrkkh,"Andhra Pradesh, India",False,7,2022-02-08 03:35:56+00:00,,,,
"{'username': 'Mounika_3_3', 'id': 1490892061201301504, 'displayname': 'Mounika', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 2, 8, 3, 35, 56, tzinfo=datetime.timezone.utc), 'followersCount': 7, 'friendsCount': 6, 'statusesCount': 1192, 'favouritesCount': 581, 'listedCount': 0, 'mediaCount': 3, 'location': 'Andhra Pradesh, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1490939941483737088/hBrZxWtQ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1490892061201301504/1644302756', 'label': None}",2022-12-26 13:15:37+00:00,boycott yrkkh,"Andhra Pradesh, India",False,7,2022-02-08 03:35:56+00:00,,,,
"{'username': 'Mounika_3_3', 'id': 1490892061201301504, 'displayname': 'Mounika', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 2, 8, 3, 35, 56, tzinfo=datetime.timezone.utc), 'followersCount': 7, 'friendsCount': 6, 'statusesCount': 1192, 'favouritesCount': 581, 'listedCount': 0, 'mediaCount': 3, 'location': 'Andhra Pradesh, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1490939941483737088/hBrZxWtQ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1490892061201301504/1644302756', 'label': None}",2022-12-26 13:15:24+00:00,boycott yrkkh,"Andhra Pradesh, India",False,7,2022-02-08 03:35:56+00:00,,,,
"{'username': 'Mounika_3_3', 'id': 1490892061201301504, 'displayname': 'Mounika', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 2, 8, 3, 35, 56, tzinfo=datetime.timezone.utc), 'followersCount': 7, 'friendsCount': 6, 'statusesCount': 1192, 'favouritesCount': 581, 'listedCount': 0, 'mediaCount': 3, 'location': 'Andhra Pradesh, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1490939941483737088/hBrZxWtQ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1490892061201301504/1644302756', 'label': None}",2022-12-26 13:15:15+00:00,boycott yrkkh,"Andhra Pradesh, India",False,7,2022-02-08 03:35:56+00:00,,,,
"{'username': 'Mounika_3_3', 'id': 1490892061201301504, 'displayname': 'Mounika', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 2, 8, 3, 35, 56, tzinfo=datetime.timezone.utc), 'followersCount': 7, 'friendsCount': 6, 'statusesCount': 1192, 'favouritesCount': 581, 'listedCount': 0, 'mediaCount': 3, 'location': 'Andhra Pradesh, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1490939941483737088/hBrZxWtQ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1490892061201301504/1644302756', 'label': None}",2022-12-26 13:15:03+00:00,boycott yrkkh,"Andhra Pradesh, India",False,7,2022-02-08 03:35:56+00:00,,,,
"{'username': 'Meekin23', 'id': 1488081767504363520, 'displayname': 'Le Ja Mujhe Sath Tere', 'rawDescription': 'Be happy', 'renderedDescription': 'Be happy', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 1, 31, 9, 29, 1, tzinfo=datetime.timezone.utc), 'followersCount': 23, 'friendsCount': 61, 'statusesCount': 12287, 'favouritesCount': 8022, 'listedCount': 0, 'mediaCount': 43, 'location': 'India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1581462118062178304/2I-NAMZG_normal.jpg', 'profileBannerUrl': None, 'label': None}",2022-12-26 13:14:57+00:00,methi_dana may glitch #yrkkh #abhira boycott yrkkh expose aarohi end character,India,False,23,2022-01-31 09:29:01+00:00,yrkkh #,,"#yrkkh,#abhira",@Methi_Dana
"{'username': 'Mounika_3_3', 'id': 1490892061201301504, 'displayname': 'Mounika', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 2, 8, 3, 35, 56, tzinfo=datetime.timezone.utc), 'followersCount': 7, 'friendsCount': 6, 'statusesCount': 1192, 'favouritesCount': 581, 'listedCount': 0, 'mediaCount': 3, 'location': 'Andhra Pradesh, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1490939941483737088/hBrZxWtQ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1490892061201301504/1644302756', 'label': None}",2022-12-26 13:14:54+00:00,boycott yrkkh,"Andhra Pradesh, India",False,7,2022-02-08 03:35:56+00:00,,,,
"{'username': 'siyasha54359483', 'id': 1540202851544485889, 'displayname': 'siyasharan sharma', 'rawDescription': 'MANAVATA HII MANV DHARM HAIMAA SHAKTI NE MAA PRITHVI KI UTAPATTI SVARG KI KALPANA KAR KI OR MANAV NE APNE kARMO SE IS SVARG KO NARK BANA DIYA- POLITIC-DESH DHAR', 'renderedDescription': 'MANAVATA HII MANV DHARM HAIMAA SHAKTI NE MAA PRITHVI KI UTAPATTI SVARG KI KALPANA KAR KI OR MANAV NE APNE kARMO SE IS SVARG KO NARK BANA DIYA- POLITIC-DESH DHAR', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 6, 24, 5, 20, 24, tzinfo=datetime.timezone.utc), 'followersCount': 1213, 'friendsCount': 2675, 'statusesCount': 20626, 'favouritesCount': 3139, 'listedCount': 0, 'mediaCount': 1742, 'location': 'INDIA', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1540203164355670017/6I07xc0u_normal.png', 'profileBannerUrl': None, 'label': None}",2022-12-26 13:14:44+00:00,sudhir_mish maharaj shri ne kar diya #boycott_pathan ka elan corona ka china ne kiya sandhan aapko pranam jay jay siya ram,INDIA,False,1213,2022-06-24 05:20:24+00:00,KARBoycott_pathanKA ELANCHINANEPRANAMJAY JAYRAM,,#boycott_pathan,@Sudhir_mish
"{'username': 'Abhira_jaaniye', 'id': 1539290927579156480, 'displayname': 'Manjari is a b*tch', 'rawDescription': 'Abhira Stan❤\nPositive Vibes only😊', 'renderedDescription': 'Abhira Stan❤\nPositive Vibes only😊', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 6, 21, 16, 55, 59, tzinfo=datetime.timezone.utc), 'followersCount': 37, 'friendsCount': 48, 'statusesCount': 1867, 'favouritesCount': 1872, 'listedCount': 0, 'mediaCount': 47, 'location': 'India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1591302622681636865/IdZ77yt-_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1539290927579156480/1655959860', 'label': None}",2022-12-26 13:13:41+00:00,dkp tu hai sab se barra ** ** bhi bohot kuch boycott yrkkh dkp dub maro #abhira #yrkkh,India,False,37,2022-06-21 16:55:59+00:00,Dkp tu haiDUBAbhira #,,"#abhira,#yrkkh",
"{'username': 'RajeshS27878131', 'id': 1260994541462736900, 'displayname': 'Rajesh Hindu प्रशासक समिति🇮🇳🚩❤️', 'rawDescription': '🙏🙏🙏🚩🚩🚩🇮🇳🇮🇳🇮🇳🙏🙏🙏', 'renderedDescription': '🙏🙏🙏🚩🚩🚩🇮🇳🇮🇳🇮🇳🙏🙏🙏', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2020, 5, 14, 18, 5, 27, tzinfo=datetime.timezone.utc), 'followersCount': 1188, 'friendsCount': 702, 'statusesCount': 24905, 'favouritesCount': 24178, 'listedCount': 0, 'mediaCount': 699, 'location': 'Navi Mumbai, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1554625621510082561/c7NTB2u3_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1260994541462736900/1637499728', 'label': None}",2022-12-26 13:13:24+00:00,_babitagupta_ #boycott_pathaan,"Navi Mumbai, India",False,1188,2020-05-14 18:05:27+00:00,शररमBoycott_pathaan,,#boycott_pathaan,@_babitagupta_
"{'username': 'RaghavChaturbe2', 'id': 1385484864913252352, 'displayname': 'Raghav Chaturbedi', 'rawDescription': 'Disappointed but not surprised.*******\nI believe in annoyed at first sight.#####', 'renderedDescription': 'Disappointed but not surprised.*******\nI believe in annoyed at first sight.#####', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2021, 4, 23, 6, 45, 40, tzinfo=datetime.timezone.utc), 'followersCount': 169, 'friendsCount': 328, 'statusesCount': 1299, 'favouritesCount': 1700, 'listedCount': 1, 'mediaCount': 902, 'location': 'Bhubaneswar, Odisha ', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1577152864287608832/lWmzFS_H_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1385484864913252352/1664857521', 'label': None}",2022-12-26 13:13:15+00:00,karachi people #coldwave #pakvnz hindu #boycott_ews,"Bhubaneswar, Odisha",False,169,2021-04-23 06:45:40+00:00,KarachiColdWave,https://t.co/Z4cG1v2FyN,"#coldwave,#pakvnz,#boycott_ews",
"{'username': 'ImSonia_10', 'id': 1063396769499922432, 'displayname': 'Sonia', 'rawDescription': 'Dil Apna Punjabi', 'renderedDescription': 'Dil Apna Punjabi', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2018, 11, 16, 11, 42, 1, tzinfo=datetime.timezone.utc), 'followersCount': 243, 'friendsCount': 12, 'statusesCount': 13462, 'favouritesCount': 3001, 'listedCount': 0, 'mediaCount': 1064, 'location': 'India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1490291647409762307/39nLd4AC_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1063396769499922432/1652604123', 'label': None}",2022-12-26 13:13:10+00:00,meekin23 @kinzouelmire punjab roadwayz mast haibahut dhake khaye hai usmeb4 shifting uk boycott yrkkh doob maro dkp #yrkkh #abhira,India,False,243,2018-11-16 11:42:01+00:00,hai usmeUKyrkkh,,"#yrkkh,#abhira","@Meekin23,@kinzouelmire"
"{'username': 'Mounika_3_3', 'id': 1490892061201301504, 'displayname': 'Mounika', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 2, 8, 3, 35, 56, tzinfo=datetime.timezone.utc), 'followersCount': 7, 'friendsCount': 6, 'statusesCount': 1192, 'favouritesCount': 581, 'listedCount': 0, 'mediaCount': 3, 'location': 'Andhra Pradesh, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1490939941483737088/hBrZxWtQ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1490892061201301504/1644302756', 'label': None}",2022-12-26 13:12:47+00:00,boycott yrkkh,"Andhra Pradesh, India",False,7,2022-02-08 03:35:56+00:00,,,,
"{'username': 'Mounika_3_3', 'id': 1490892061201301504, 'displayname': 'Mounika', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 2, 8, 3, 35, 56, tzinfo=datetime.timezone.utc), 'followersCount': 7, 'friendsCount': 6, 'statusesCount': 1192, 'favouritesCount': 581, 'listedCount': 0, 'mediaCount': 3, 'location': 'Andhra Pradesh, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1490939941483737088/hBrZxWtQ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1490892061201301504/1644302756', 'label': None}",2022-12-26 13:12:38+00:00,boycott yrkkh,"Andhra Pradesh, India",False,7,2022-02-08 03:35:56+00:00,,,,
"{'username': 'Only4Abhira1', 'id': 1582369549026209793, 'displayname': 'Only 4@HARSHALI', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 10, 18, 13, 55, 2, tzinfo=datetime.timezone.utc), 'followersCount': 31, 'friendsCount': 4, 'statusesCount': 16379, 'favouritesCount': 21742, 'listedCount': 0, 'mediaCount': 108, 'location': 'India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1602026963409199104/kYpuaTw0_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1582369549026209793/1671371338', 'label': None}",2022-12-26 13:12:30+00:00,boycott yrkkh boycott yrkkh boycott yrkkh,India,False,31,2022-10-18 13:55:02+00:00,,,,
